positive,negative,sentiment
-107.852130,-96.922510,0.0
-88.394185,-75.217307,0.0
-74.606224,-64.814265,0.0
-9.698276,-2.186830,0.0
-84.106764,-76.115682,0.0
-91.515841,-80.762500,0.0
-20.089699,-11.481358,0.0
-116.297059,-101.571381,0.0
-75.478904,-64.777320,0.0
-107.981559,-87.212778,0.0
-238.341020,-143.971801,0.0
-50.524185,-42.837946,0.0
-101.172755,-78.423405,0.0
-28.896415,-20.495925,0.0
-26.015214,-17.385862,0.0
-82.234937,-68.296805,0.0
-238.341020,-143.971801,0.0
-24.433750,-14.746805,0.0
-25.437697,-18.912668,0.0
-238.341020,-143.971801,0.0
-238.341020,-143.971801,0.0
-103.581081,-90.536217,0.0
-47.169624,-38.566435,0.0
-82.307996,-70.601306,0.0
-238.341020,-143.971801,0.0
-138.464064,-127.066360,0.0
-119.935998,-104.410783,0.0
-80.529124,-67.384262,0.0
-238.341020,-143.971801,0.0
-25.119830,-16.567883,0.0
-68.121284,-52.591461,0.0
-25.134015,-16.648752,0.0
-59.639403,-48.509680,0.0
-238.341020,-143.971801,0.0
-53.662110,-31.885717,0.0
-114.352098,-106.021971,0.0
-95.348262,-53.263503,0.0
-238.341020,-143.971801,0.0
-22.147852,-14.066582,0.0
-54.826457,-41.357224,0.0
-24.178503,-13.511079,0.0
-57.868697,-49.809243,0.0
-72.499801,-62.115938,0.0
-28.689363,-18.542294,0.0
-89.785906,-73.593497,0.0
-70.667285,-60.427286,0.0
-31.993212,-24.830524,0.0
-39.537869,-29.606096,0.0
-105.848333,-97.572625,0.0
-31.460081,-26.008083,0.0
-63.740343,-53.292659,0.0
-34.039514,-25.117723,0.0
-43.431955,-34.649093,0.0
-20.089699,-11.481358,0.0
-47.390208,-38.560512,0.0
-30.481122,-21.586817,0.0
-18.010258,-9.871920,0.0
-52.252780,-44.228655,0.0
-23.431868,-13.692499,0.0
-86.473554,-63.083795,0.0
-23.696665,-15.045787,0.0
-115.667589,-100.379714,0.0
-45.240487,-35.116355,0.0
-87.025345,-78.026777,0.0
-30.132460,-21.423364,0.0
-23.386058,-12.848081,0.0
-38.890079,-33.202292,0.0
-56.101971,-45.270547,0.0
-24.586720,-15.466519,0.0
-88.834893,-75.555323,0.0
-42.373834,-32.604743,0.0
-39.403631,-32.596961,0.0
-24.019654,-15.676020,0.0
-67.327193,-54.861988,0.0
-50.276793,-41.751267,0.0
-23.583417,-15.700713,0.0
-104.875155,-89.570475,0.0
-46.987303,-36.843669,0.0
-28.178537,-20.488204,0.0
-79.462190,-67.956399,0.0
-25.087495,-16.099947,0.0
-98.049625,-85.894760,0.0
-69.176040,-56.026862,0.0
-17.450642,-7.809286,0.0
-47.113481,-37.941083,0.0
-138.792854,-125.060566,0.0
-29.787975,-21.586817,0.0
-59.179086,-50.768696,0.0
-35.599546,-26.949519,0.0
-44.330546,-33.085797,0.0
-80.097788,-68.980964,0.0
-58.102890,-47.480098,0.0
-25.762624,-16.355708,0.0
-88.246807,-77.534796,0.0
-43.298423,-33.574945,0.0
-63.220632,-53.060561,0.0
-82.130845,-78.278720,0.0
-27.916173,-18.783456,0.0
-80.195762,-68.507567,0.0
-53.785226,-44.993156,0.0
-56.092504,-45.590759,0.0
-111.035808,-99.653102,0.0
-86.884112,-73.297903,0.0
-50.425519,-42.784679,0.0
-22.640809,-13.798813,0.0
-17.199327,-7.099332,0.0
-15.169718,-7.556090,0.0
-40.792897,-30.246069,0.0
-52.227641,-42.700536,0.0
-52.139628,-44.041056,0.0
-67.649679,-57.775435,0.0
-30.481122,-21.586817,0.0
-102.675390,-95.877535,0.0
-17.524750,-10.015021,0.0
-20.089699,-11.481358,0.0
-39.486251,-28.278655,0.0
-36.980725,-26.483814,0.0
-30.481122,-21.181352,0.0
-140.709395,-128.618074,0.0
-66.940783,-54.008795,0.0
-40.443691,-32.968014,0.0
-38.967032,-28.029227,0.0
-24.477235,-14.836886,0.0
-68.162358,-55.301802,0.0
-46.038644,-37.872727,0.0
-45.406036,-36.475944,0.0
-128.741382,-114.106391,0.0
-57.079246,-47.274180,0.0
-20.089699,-11.886823,0.0
-46.974645,-39.367939,0.0
-93.579770,-82.537191,0.0
-32.013182,-22.188519,0.0
-6.753837,-5.739180,0.0
-33.024783,-23.603522,0.0
-24.646312,-15.017335,0.0
-39.818466,-34.053270,0.0
-58.458545,-47.912737,0.0
-78.497767,-66.055708,0.0
-79.417876,-68.228727,0.0
-35.720227,-27.654481,0.0
-39.999812,-32.473317,0.0
-25.677101,-18.185619,0.0
-33.130144,-24.693766,0.0
-20.089699,-11.886823,0.0
-66.383855,-53.286145,0.0
-45.657872,-40.555012,0.0
-70.774793,-62.200457,0.0
-69.605639,-57.505878,0.0
-57.879747,-48.847416,0.0
-121.176296,-110.515894,0.0
-109.752137,-90.862791,0.0
-49.413952,-35.028780,0.0
-20.089699,-10.970533,0.0
-32.746323,-23.384415,0.0
-54.873200,-44.631038,0.0
-20.089699,-10.788211,0.0
-100.121815,-86.633349,0.0
-34.117941,-24.943369,0.0
-36.683136,-25.424864,0.0
-38.099957,-26.969322,0.0
-58.525756,-46.810413,0.0
-31.338818,-20.108108,0.0
-92.130730,-77.641489,0.0
-22.279188,-15.050125,0.0
-63.271343,-54.068808,0.0
-54.167341,-44.456252,0.0
-96.609191,-80.879543,0.0
-40.345468,-31.807954,0.0
-92.178453,-80.729325,0.0
-29.787975,-21.586817,0.0
-40.065644,-29.027756,0.0
-20.089699,-11.886823,0.0
-53.586989,-42.253257,0.0
-20.089699,-11.886823,0.0
-17.450642,-7.809286,0.0
-33.712476,-24.296454,0.0
-71.903905,-60.476698,0.0
-34.255143,-18.485380,0.0
-31.320745,-22.109820,0.0
-57.030140,-49.286866,0.0
-23.930042,-15.955605,0.0
-113.760096,-99.182264,0.0
-41.761745,-32.170377,0.0
-86.630564,-76.412203,0.0
-27.015386,-16.582870,0.0
-23.773038,-16.005202,0.0
-41.308838,-23.757085,0.0
-48.268236,-35.590906,0.0
-50.160712,-40.562669,0.0
-42.721108,-34.254146,0.0
-81.259978,-67.429499,0.0
-152.520725,-137.644525,0.0
-98.944419,-87.407329,0.0
-38.164495,-30.336709,0.0
-16.452113,-8.773308,0.0
-92.829140,-79.215016,0.0
-97.532571,-82.276340,0.0
-48.979743,-41.032238,0.0
-101.317851,-87.979521,0.0
-44.568269,-34.112447,0.0
-17.691804,-9.635532,0.0
-87.777751,-77.800061,0.0
-47.651445,-39.250645,0.0
-46.999781,-37.690506,0.0
-83.782596,-75.477400,0.0
-20.089699,-10.634060,0.0
-46.889433,-37.516269,0.0
-18.991087,-10.382746,0.0
-68.938423,-61.928328,0.0
-72.836702,-59.306285,0.0
-23.286686,-12.730298,0.0
-95.980349,-84.276803,0.0
-43.886210,-36.763626,0.0
-40.179398,-30.188198,0.0
-102.425499,-89.736237,0.0
-52.247354,-45.791873,0.0
-58.248764,-48.197228,0.0
-16.563339,-7.697169,0.0
-58.088400,-50.768448,0.0
-38.555304,-32.199278,0.0
-26.050306,-19.101910,0.0
-35.679589,-24.083405,0.0
-20.089699,-10.788211,0.0
-118.025578,-105.170883,0.0
-36.361789,-25.729261,0.0
-34.638135,-23.782969,0.0
-29.108319,-22.697684,0.0
-21.984132,-12.521618,0.0
-105.382219,-83.517116,0.0
-52.199442,-41.287656,0.0
-34.013981,-25.340082,0.0
-38.039332,-27.297826,0.0
-88.920072,-80.843285,0.0
-73.471244,-34.248767,0.0
-92.878175,-79.716946,0.0
-9.698276,-2.186830,0.0
-28.535212,-19.848258,0.0
-20.089699,-11.481358,0.0
-132.030870,-114.658823,0.0
-41.596710,-32.944104,0.0
-29.108319,-22.697684,0.0
-53.510434,-37.084856,0.0
-47.358928,-38.043819,0.0
-46.372376,-38.042250,0.0
-48.779062,-25.555011,0.0
-30.990077,-22.383947,0.0
-128.520172,-113.016606,0.0
-22.942095,-15.743272,0.0
-33.145892,-26.402116,0.0
-55.871961,-47.459318,0.0
-78.148935,-65.985137,0.0
-27.590751,-16.799325,0.0
-105.155782,-91.797632,0.0
-52.590309,-42.820554,0.0
-114.942958,-103.085034,0.0
-70.903290,-57.192516,0.0
-34.239227,-25.416455,0.0
-80.084305,-67.344532,0.0
-26.674460,-18.290980,0.0
-83.741758,-72.824676,0.0
-50.124548,-42.737000,0.0
-52.154100,-42.581490,0.0
-85.260302,-74.305294,0.0
-40.540276,-34.364710,0.0
-40.972366,-30.781629,0.0
-29.108319,-22.697684,0.0
-29.382510,-19.882069,0.0
-25.736190,-17.831448,0.0
-26.954762,-16.862576,0.0
-34.293294,-23.442962,0.0
-74.805660,-62.852713,0.0
-91.713473,-76.808381,0.0
-33.513715,-24.190503,0.0
-23.586452,-14.613274,0.0
-29.382510,-19.640907,0.0
-29.108319,-22.697684,0.0
-60.470352,-50.727710,0.0
-99.837403,-87.407917,0.0
-44.199210,-36.043377,0.0
-23.562427,-17.420152,0.0
-28.871684,-21.553006,0.0
-49.564730,-41.200645,0.0
-25.532362,-16.692715,0.0
-27.185286,-17.831448,0.0
-38.875225,-32.134621,0.0
-81.781086,-65.030947,0.0
-43.948085,-37.699716,0.0
-82.030413,-66.143354,0.0
-67.387848,-57.559255,0.0
-46.167656,-38.669562,0.0
-77.414358,-66.255429,0.0
-25.288166,-16.106178,0.0
-27.842065,-19.235441,0.0
-139.469519,-126.759815,0.0
-107.901000,-90.707644,0.0
-48.181471,-37.806148,0.0
-38.233488,-29.223117,0.0
-95.531848,-82.301739,0.0
-120.197378,-107.532321,0.0
-64.774417,-54.906152,0.0
-80.569733,-67.353711,0.0
-66.206163,-55.421411,0.0
-84.467883,-72.497953,0.0
-47.392768,-39.377366,0.0
-36.555057,-23.886648,0.0
-44.695544,-35.786724,0.0
-40.641666,-32.195318,0.0
-27.842065,-16.683396,0.0
-33.726561,-23.925285,0.0
-37.471348,-29.495051,0.0
-27.773072,-17.593214,0.0
-27.047135,-18.290980,0.0
-78.551511,-68.257950,0.0
-22.893305,-12.615178,0.0
-23.586452,-14.883952,0.0
-83.030448,-72.874755,0.0
-64.251686,-67.821242,0.0
-37.346185,-27.097155,0.0
-81.192255,-63.030707,0.0
-35.148960,-27.297826,0.0
-42.114653,-33.280641,0.0
-38.039332,-27.703291,0.0
-16.998657,-8.942384,0.0
-25.511309,-15.094577,0.0
-43.205009,-34.838335,0.0
-38.393148,-28.683498,0.0
-29.108319,-22.697684,0.0
-54.514685,-44.683603,0.0
-88.633455,-76.749308,0.0
-18.010258,-9.746757,0.0
-27.303069,-17.530693,0.0
-35.636104,-24.167782,0.0
-9.698276,-2.186830,0.0
-25.644840,-16.715444,0.0
-36.110372,-26.787001,0.0
-57.567808,-48.387108,0.0
-92.701484,-86.887166,0.0
-61.439611,-52.250711,0.0
-30.481122,-21.181352,0.0
-172.142369,-155.634183,0.0
-74.154577,-63.827516,0.0
-60.444506,-52.133563,0.0
-71.257306,-61.178751,0.0
-28.401681,-18.947759,0.0
-111.699219,-100.904388,0.0
-23.901871,-16.118757,0.0
-62.810040,-51.769352,0.0
-35.599546,-27.350095,0.0
-29.787975,-21.181352,0.0
-45.803765,-37.129886,0.0
-50.339942,-40.099708,0.0
-47.312725,-36.812416,0.0
-15.841204,-7.354224,0.0
-104.985036,-93.090762,0.0
-37.242752,-26.293576,0.0
-50.021489,-37.464000,0.0
-20.089699,-11.481358,0.0
-45.377865,-25.550654,0.0
-118.731276,-107.381989,0.0
-15.695250,-7.082802,0.0
-34.921903,-25.412231,0.0
-119.372255,-105.692187,0.0
-20.089699,-11.886823,0.0
-43.942780,-34.241567,0.0
-37.406810,-27.885613,0.0
-37.208984,-28.984225,0.0
-54.634308,-45.426701,0.0
-62.877297,-52.637253,0.0
-83.261782,-74.462367,0.0
-77.253650,-65.476203,0.0
-34.386385,-25.712757,0.0
-26.743453,-19.571914,0.0
-66.544440,-57.900802,0.0
-47.198649,-38.486566,0.0
-47.238617,-37.131351,0.0
-36.308197,-28.578760,0.0
-84.701580,-68.188602,0.0
-79.226537,-66.679833,0.0
-23.795261,-15.505169,0.0
-29.108319,-22.697684,0.0
-17.691804,-11.481449,0.0
-49.570047,-42.924095,0.0
-58.285307,-45.857866,0.0
-69.148058,-59.417887,0.0
-32.917471,-23.424024,0.0
-63.971878,-52.616008,0.0
-29.108319,-22.697684,0.0
-36.713662,-27.180043,0.0
-87.381022,-79.474078,0.0
-88.408668,-75.393509,0.0
-26.225510,-18.268343,0.0
-92.160530,-77.805575,0.0
-20.089699,-14.155598,0.0
-78.395406,-67.184956,0.0
-66.239987,-55.689230,0.0
-39.773933,-29.495051,0.0
-37.902195,-26.431934,0.0
-29.108319,-22.697684,0.0
-85.436983,-71.622249,0.0
-53.723748,-44.517709,0.0
-78.012067,-65.568706,0.0
-43.468322,-32.278205,0.0
-38.474650,-28.355616,0.0
-29.382510,-21.181352,0.0
-34.614878,-26.681640,0.0
-33.482364,-24.067443,0.0
-20.318352,-11.970611,0.0
-103.745926,-94.072001,0.0
-34.767752,-24.607839,0.0
-53.439574,-45.950599,0.0
-100.834582,-88.214165,0.0
-47.672065,-38.242089,0.0
-65.265206,-54.845258,0.0
-71.710545,-62.628617,0.0
-49.066744,-37.585606,0.0
-26.674460,-17.910516,0.0
-38.842140,-32.286040,0.0
-81.367108,-72.790456,0.0
-41.683555,-35.399849,0.0
-15.695250,-7.082802,0.0
-25.134015,-18.367941,0.0
-42.149039,-32.338582,0.0
-115.215395,-107.368781,0.0
-30.730829,-23.481105,0.0
-81.425540,-67.759471,0.0
-34.714508,-26.892452,0.0
-80.700613,-70.846097,0.0
-88.576176,-76.566193,0.0
-75.181171,-65.810345,0.0
-21.327670,-12.741472,0.0
-23.431868,-13.692499,0.0
-137.424301,-129.879092,0.0
-41.920497,-32.248549,0.0
-9.698276,-2.186830,0.0
-72.317062,-61.955437,0.0
-36.595879,-23.896629,0.0
-83.051647,-72.425889,0.0
-33.428297,-25.037801,0.0
-20.089699,-11.886823,0.0
-89.685581,-83.009663,0.0
-27.916173,-18.930060,0.0
-18.991087,-14.604196,0.0
-96.498689,-56.508827,0.0
-9.698276,-2.186830,0.0
-68.968581,-57.560804,0.0
-71.038258,-57.747488,0.0
-45.892255,-36.174360,0.0
-17.450642,-7.809286,0.0
-69.711588,-57.801149,0.0
-47.251095,-37.400765,0.0
-31.248772,-20.226253,0.0
-36.653038,-27.335566,0.0
-42.714359,-34.853294,0.0
-57.796669,-43.471962,0.0
-29.108319,-22.697684,0.0
-27.842065,-18.495774,0.0
-58.772383,-50.645234,0.0
-65.238636,-54.191313,0.0
-68.058722,-57.876321,0.0
-30.279618,-22.526749,0.0
-63.297424,-50.351619,0.0
-140.757327,-122.436736,0.0
-147.588840,-136.708150,0.0
-136.904936,-124.766278,0.0
-41.745556,-32.315688,0.0
-85.894191,-74.147975,0.0
-89.217552,-77.498150,0.0
-22.837160,-14.185585,0.0
-114.330329,-93.955393,0.0
-64.763367,-54.897853,0.0
-79.211610,-70.198299,0.0
-151.509756,-147.655563,0.0
-16.623963,-7.576024,0.0
-164.843991,-141.633492,0.0
-112.824401,-100.312589,0.0
-44.074047,-31.007189,0.0
-32.746323,-23.384415,0.0
-45.862531,-35.566664,0.0
-23.719550,-14.352640,0.0
-29.382510,-20.893670,0.0
-79.002048,-66.831829,0.0
-140.757327,-122.436736,0.0
-30.481122,-21.586817,0.0
-133.004961,-115.088118,0.0
-46.025368,-36.838346,0.0
-125.252595,-107.739499,0.0
-34.074605,-23.248460,0.0
-125.252595,-107.739499,0.0
-35.930903,-28.260306,0.0
-117.500229,-100.390881,0.0
-22.652686,-13.838357,0.0
-39.773933,-28.801904,0.0
-69.970109,-56.498237,0.0
-109.966494,-95.158070,0.0
-20.089699,-13.750133,0.0
-25.277116,-16.144399,0.0
-33.573424,-25.570441,0.0
-26.743453,-16.884066,0.0
-112.306719,-100.119126,0.0
-23.374516,-16.239709,0.0
-97.895425,-81.020004,0.0
-24.890135,-16.863864,0.0
-35.391907,-25.438927,0.0
-24.595018,-16.329321,0.0
-39.080786,-28.355616,0.0
-16.563339,-7.697169,0.0
-44.348245,-36.899470,0.0
-88.652777,-82.101275,0.0
-42.043678,-34.194880,0.0
-126.899063,-115.089556,0.0
-51.104278,-41.392024,0.0
-112.906584,-101.886295,0.0
-62.667098,-52.403166,0.0
-54.257830,-45.527742,0.0
-129.862772,-113.314311,0.0
-29.601182,-20.446230,0.0
-91.270963,-79.254429,0.0
-120.833890,-106.832057,0.0
-49.987467,-38.359662,0.0
-17.199327,-7.099332,0.0
-58.324078,-50.865241,0.0
-52.220822,-42.242323,0.0
-73.787774,-64.362829,0.0
-90.970574,-76.039350,0.0
-44.078582,-33.505530,0.0
-88.124489,-76.677539,0.0
-95.832908,-89.481019,0.0
-20.089699,-10.788211,0.0
-32.234906,-24.824561,0.0
-65.429799,-59.603671,0.0
-79.154996,-68.083183,0.0
-52.303552,-42.570231,0.0
-26.492138,-19.446751,0.0
-67.482467,-54.593396,0.0
-87.862740,-77.080453,0.0
-19.396552,-9.940913,0.0
-74.829368,-60.889339,0.0
-50.159816,-38.073823,0.0
-95.093976,-79.423490,0.0
-27.390080,-18.451323,0.0
-68.176644,-60.624717,0.0
-74.184290,-61.054265,0.0
-32.661878,-24.761048,0.0
-73.634563,-61.721595,0.0
-39.080786,-29.009543,0.0
-54.739668,-46.091677,0.0
-29.787975,-19.640907,0.0
-61.488688,-52.535558,0.0
-46.059962,-35.370033,0.0
-20.089699,-11.886823,0.0
-83.037835,-70.330753,0.0
-28.401681,-21.181352,0.0
-40.207760,-30.434797,0.0
-61.404968,-51.189004,0.0
-113.981329,-96.302199,0.0
-59.085273,-51.178616,0.0
-87.333092,-79.598676,0.0
-26.767550,-18.845977,0.0
-37.694492,-28.438998,0.0
-73.425588,-60.127438,0.0
-17.199327,-7.099332,0.0
-89.205015,-65.823698,0.0
-17.524750,-10.182075,0.0
-70.617240,-58.811138,0.0
-26.232627,-17.054217,0.0
-24.530480,-15.109844,0.0
-68.169616,-60.688639,0.0
-17.093967,-9.584238,0.0
-62.377100,-51.143824,0.0
-38.384494,-32.745172,0.0
-22.660282,-15.202888,0.0
-22.248948,-16.545710,0.0
-22.649108,-13.470698,0.0
-34.891131,-26.415437,0.0
-54.441554,-44.126572,0.0
-32.052585,-24.824561,0.0
-124.822131,-107.288650,0.0
-101.652107,-91.363594,0.0
-83.086068,-73.787032,0.0
-35.748582,-25.417513,0.0
-56.424805,-44.126414,0.0
-75.142172,-64.917183,0.0
-96.478102,-83.439091,0.0
-73.964395,-65.184655,0.0
-74.757307,-63.128376,0.0
-43.231284,-36.016990,0.0
-40.093815,-30.216006,0.0
-47.169624,-44.202682,0.0
-50.929924,-42.019838,0.0
-47.120834,-39.077261,0.0
-32.886381,-31.338118,0.0
-35.308931,-28.198258,0.0
-67.238227,-56.582154,0.0
-33.497290,-24.388600,0.0
-69.266491,-57.579102,0.0
-40.872546,-30.881345,0.0
-54.996098,-44.374609,0.0
-34.209413,-28.196643,0.0
-38.317746,-28.636131,0.0
-20.089699,-10.788211,0.0
-75.059874,-63.413219,0.0
-15.623791,-8.091334,0.0
-95.207397,-78.209055,0.0
-39.417891,-25.447919,0.0
-58.882803,-46.943193,0.0
-18.010258,-10.382746,0.0
-20.089699,-11.886823,0.0
-126.559228,-110.031395,0.0
-23.314085,-16.448881,0.0
-43.281894,-33.778944,0.0
-27.842065,-17.574948,0.0
-61.036747,-48.611116,0.0
-20.089699,-11.193676,0.0
-29.108319,-22.697684,0.0
-28.689363,-21.586817,0.0
-27.590751,-16.799325,0.0
-63.447311,-53.401223,0.0
-26.984615,-16.617003,0.0
-104.812530,-99.267087,0.0
-75.300626,-65.844983,0.0
-53.389742,-33.764442,0.0
-53.475071,-43.956973,0.0
-112.798465,-98.643824,0.0
-58.071873,-45.280747,0.0
-103.134319,-91.312679,0.0
-29.108319,-22.697684,0.0
-91.392969,-74.510680,0.0
-22.021982,-14.329109,0.0
-116.743626,-102.033468,0.0
-18.010258,-9.871920,0.0
-26.322239,-17.296357,0.0
-69.030275,-58.550386,0.0
-31.663806,-24.373321,0.0
-107.620461,-88.747662,0.0
-64.433490,-51.781586,0.0
-10.391423,-4.455604,0.0
-112.186631,-96.018646,0.0
-29.108319,-22.697684,0.0
-16.954205,-9.535448,0.0
-84.983463,-74.341774,0.0
-95.655558,-87.956362,0.0
-17.787114,-10.634060,0.0
-150.427876,-133.822565,0.0
-47.857469,-38.709312,0.0
-33.678109,-22.430292,0.0
-87.880272,-74.499592,0.0
-24.477235,-15.559141,0.0
-66.189881,-57.605598,0.0
-17.381649,-8.572637,0.0
-29.108319,-22.697684,0.0
-77.356682,-64.540937,0.0
-83.674290,-72.954461,0.0
-17.317110,-10.970533,0.0
-25.685332,-17.570434,0.0
-93.969163,-80.105424,0.0
-17.199327,-8.942384,0.0
-24.757537,-13.685810,0.0
-91.573900,-82.244882,0.0
-44.578421,-35.685560,0.0
-92.130974,-79.637239,0.0
-52.640094,-42.075294,0.0
-34.776721,-26.499318,0.0
-49.592728,-41.141128,0.0
-101.772295,-82.356984,0.0
-65.040120,-55.386206,0.0
-29.108319,-22.697684,0.0
-43.187592,-32.455320,0.0
-45.356651,-35.016368,0.0
-79.702620,-70.001403,0.0
-45.483225,-26.434857,0.0
-132.843057,-112.537811,0.0
-38.926635,-28.684120,0.0
-26.925774,-20.166712,0.0
-87.513137,-71.672741,0.0
-39.130209,-30.235411,0.0
-87.513137,-71.672741,0.0
-56.615757,-44.292217,0.0
-96.805948,-81.914813,0.0
-34.475616,-25.033462,0.0
-23.155315,-15.215205,0.0
-130.328992,-115.420623,0.0
-28.178537,-20.670526,0.0
-126.093972,-110.085870,0.0
-32.329685,-27.135183,0.0
-29.108319,-22.697684,0.0
-101.585125,-85.269243,0.0
-39.785635,-32.256436,0.0
-66.038284,-52.843296,0.0
-54.990983,-42.536329,0.0
-16.197879,-9.114235,0.0
-20.089699,-11.886823,0.0
-25.234098,-17.873245,0.0
-70.034758,-54.255221,0.0
-26.420679,-17.769104,0.0
-102.963802,-90.140633,0.0
-47.844874,-39.991194,0.0
-118.621385,-102.008553,0.0
-80.770787,-67.921951,0.0
-135.603292,-117.594010,0.0
-35.209585,-24.389105,0.0
-48.745351,-38.859574,0.0
-37.982174,-26.499318,0.0
-44.867112,-33.034768,0.0
-68.627282,-58.639397,0.0
-111.650661,-102.243816,0.0
-80.671075,-72.568087,0.0
-55.671188,-48.070304,0.0
-42.073729,-32.776985,0.0
-46.511909,-35.507494,0.0
-34.868659,-25.264574,0.0
-72.229731,-62.287082,0.0
-126.900912,-110.942811,0.0
-26.370249,-18.185619,0.0
-53.231631,-44.697836,0.0
-14.269616,-7.720158,0.0
-57.240135,-46.491213,0.0
-59.831731,-50.553515,0.0
-43.888713,-32.956964,0.0
-55.391994,-46.474669,0.0
-38.474650,-28.935435,0.0
-111.689040,-101.511414,0.0
-85.224081,-65.785827,0.0
-47.680450,-34.222630,0.0
-29.108319,-22.697684,0.0
-92.233490,-76.545483,0.0
-47.499275,-38.301073,0.0
-69.348729,-58.500717,0.0
-27.590751,-16.799325,0.0
-18.297940,-11.193676,0.0
-26.652481,-19.882069,0.0
-111.544751,-95.671348,0.0
-109.614076,-95.636227,0.0
-68.850156,-60.505587,0.0
-18.991087,-11.481358,0.0
-60.610663,-50.615835,0.0
-30.158528,-22.111061,0.0
-42.326225,-34.183160,0.0
-26.337988,-17.733098,0.0
-40.834938,-33.229679,0.0
-43.048962,-34.472091,0.0
-20.847084,-12.683273,0.0
-103.787198,-84.572877,0.0
-41.872307,-33.069267,0.0
-28.689363,-21.686538,0.0
-22.893305,-12.615178,0.0
-94.858087,-82.067287,0.0
-39.748806,-31.256420,0.0
-35.766600,-28.544949,0.0
-22.487840,-13.514661,0.0
-49.292796,-41.781579,0.0
-62.209467,-53.698940,0.0
-15.169718,-7.556090,0.0
-81.349819,-63.643504,0.0
-116.032845,-103.244007,0.0
-109.614076,-94.719936,0.0
-29.108319,-22.697684,0.0
-20.089699,-11.193676,0.0
-28.479363,-20.341049,0.0
-27.996216,-19.882069,0.0
-106.976130,-93.326237,0.0
-106.406543,-93.755791,0.0
-135.519306,-121.416114,0.0
-52.118630,-38.646713,0.0
-25.470487,-17.001849,0.0
-25.539480,-20.200522,0.0
-33.710148,-23.760631,0.0
-18.991087,-14.604196,0.0
-30.481122,-21.586817,0.0
-24.007232,-15.493811,0.0
-121.205624,-110.621625,0.0
-20.356974,-13.351125,0.0
-68.162694,-56.372427,0.0
-34.362287,-22.415796,0.0
-57.117607,-49.993097,0.0
-31.307612,-22.071632,0.0
-20.089699,-11.886823,0.0
-81.076104,-67.290126,0.0
-44.955215,-35.118569,0.0
-36.774265,-29.923162,0.0
-56.322673,-47.336893,0.0
-14.321378,-7.074639,0.0
-114.127144,-99.083031,0.0
-49.467394,-42.007234,0.0
-9.698276,-2.186830,0.0
-18.297940,-9.535448,0.0
-29.108319,-22.697684,0.0
-65.432429,-51.177496,0.0
-37.639500,-29.770223,0.0
-61.244142,-54.416805,0.0
-80.785048,-71.863062,0.0
-90.976272,-78.698692,0.0
-41.922600,-33.074747,0.0
-70.568909,-70.439177,0.0
-47.109106,-40.504520,0.0
-20.089699,-11.886823,0.0
-29.108319,-22.697684,0.0
-125.193358,-111.164265,0.0
-90.530016,-77.021260,0.0
-117.018395,-103.249186,0.0
-61.649631,-50.579881,0.0
-29.034108,-21.848488,0.0
-20.089699,-11.886823,0.0
-32.035881,-21.766415,0.0
-101.976060,-90.839837,0.0
-45.059411,-34.198677,0.0
-175.123464,-156.032963,0.0
-116.035019,-107.734611,0.0
-130.392992,-120.217007,0.0
-130.229051,-106.528983,0.0
-43.545951,-36.666982,0.0
-26.204456,-20.082739,0.0
-38.926635,-30.593663,0.0
-20.089699,-10.500529,0.0
-105.576407,-91.989865,0.0
-36.418198,-27.514049,0.0
-78.405389,-71.649314,0.0
-97.829699,-82.602523,0.0
-16.352030,-10.382746,0.0
-32.956832,-23.820583,0.0
-29.108319,-22.697684,0.0
-45.503011,-39.616104,0.0
-20.089699,-11.481358,0.0
-51.744978,-43.041878,0.0
-42.844168,-34.955050,0.0
-119.640094,-107.532734,0.0
-28.871684,-21.181352,0.0
-29.108319,-22.697684,0.0
-31.387608,-23.288601,0.0
-56.910939,-44.297506,0.0
-31.768789,-23.133101,0.0
-39.091184,-27.781058,0.0
-70.686233,-60.256109,0.0
-29.108319,-22.697684,0.0
-56.713750,-40.714717,0.0
-43.306791,-33.999487,0.0
-64.222769,-56.300814,0.0
-86.489658,-74.920058,0.0
-50.876436,-40.874028,0.0
-23.740603,-12.770742,0.0
-63.457115,-39.155906,0.0
-20.089699,-11.886823,0.0
-24.712801,-16.380067,0.0
-29.108319,-22.697684,0.0
-32.886381,-23.690292,0.0
-68.995184,-56.875410,0.0
-81.874747,-70.407548,0.0
-99.346469,-88.718924,0.0
-18.480261,-10.277385,0.0
-24.790763,-15.908352,0.0
-29.108319,-22.697684,0.0
-59.765635,-50.006346,0.0
-144.069177,-136.997100,0.0
-83.324187,-70.184967,0.0
-20.089699,-10.500529,0.0
-23.200425,-14.574701,0.0
-16.623963,-9.178773,0.0
-34.175511,-25.857465,0.0
-90.543259,-79.260019,0.0
-81.744657,-71.702330,0.0
-37.694492,-28.173295,0.0
-17.093967,-8.842301,0.0
-29.108319,-22.697684,0.0
-105.999196,-94.144379,0.0
-121.035141,-109.253126,0.0
-34.634221,-27.990973,0.0
-57.241258,-47.820956,0.0
-37.208396,-27.819497,0.0
-52.901327,-43.101691,0.0
-98.520364,-88.067019,0.0
-29.108319,-22.697684,0.0
-30.419319,-20.501623,0.0
-34.997615,-25.640480,0.0
-17.892475,-9.746757,0.0
-36.595879,-23.896629,0.0
